,short_form,context,long_form,label
1256,U,"de 17 mg/dl , con aumento de FFAA ( 2522 < start > U < end > l ) y γGT ( 107 U/l ) . No",unidades,0
1257,UCI,para el CEA . Tras discurrir el postoperatorio inmediato en < start > UCI < end > el paciente fue trasladado a la planta de Cirugía donde,unidad cuidados intensivos,1
1258,mg,"abdomen era anodino . Analíticamente presentó una hiperbilirrubinemia de 17 < start > mg < end > dl , con aumento de FFAA ( 2522 U/l )",miligramo,1
1259,CD-15,claro y núcleos lobulados . Existía una positividad focal para < start > CD-15 < end > y EMA y casi todas las células tumorales eran Ki-67,cluster diferenciacion 15,1
1260,l,nuevos datos de laboratorio mostraban una b2µglobulina de 5 mg/ < start > l < end > LDH 670 y serología de VIH y hepatovirus negativa .,litro,1
1261,l,", los valores de ß2µglobulina ( 1 ' 7 mg/ < start > l < end > y LDH ( 398 ) eran normales , y ,",litro,1
1262,CD-30,"linfocitos , células plasmáticas , neutrófilos , histiocitos y células < start > CD-30 < end > + , con citoplasma claro y núcleos lobulados . Existía",cluster diferenciacion 30,1
1263,mg,2 semanas ) : Doxorubicina 25 mg/m2 + Bleomicina 10 < start > mg < end > m2 + Vinblastina 6 mg/m2 + Dacarbazina 375 mg/m2 .,miligramo,1
1264,mg,Doxorubicina 25 mg/m2 + Bleomicina 10 mg/m2 + Vinblastina 6 < start > mg < end > m2 + Dacarbazina 375 mg/m2 . COPP ( cada 4,miligramo,1
1265,mg,"y nuevos datos de laboratorio mostraban una b2µglobulina de 5 < start > mg < end > l , LDH 670 y serología de VIH y hepatovirus",miligramo,1
1266,mg,tratamiento ABVD ( cada 2 semanas ) : Doxorubicina 25 < start > mg < end > m2 + Bleomicina 10 mg/m2 + Vinblastina 6 mg/m2 +,miligramo,1
1267,mg,1 ' 4 mg/m2 . Días 1-14 : Prednisona 40 < start > mg < end > m2 .,miligramo,1
1268,mg,8 : Ciclofosfamida 650 mg/m2 + Vincristina 1 ' 4 < start > mg < end > m2 . Días 1-14 : Prednisona 40 mg/m2 .,miligramo,1
1269,mg,mg/m2 + Vincristina 1 ' 4 mg/m2 + Procarbazina 100 < start > mg < end > m2 . Día 8 : Ciclofosfamida 650 mg/m2 + Vincristina,miligramo,1
1270,mg,+ Procarbazina 100 mg/m2 . Día 8 : Ciclofosfamida 650 < start > mg < end > m2 + Vincristina 1 ' 4 mg/m2 . Días 1-14,miligramo,1
1271,mg,Bleomicina 10 mg/m2 + Vinblastina 6 mg/m2 + Dacarbazina 375 < start > mg < end > m2 . COPP ( cada 4 semanas ) : Día,miligramo,1
1272,mg,1 : Ciclofosfamida 650 mg/m2 + Vincristina 1 ' 4 < start > mg < end > m2 + Procarbazina 100 mg/m2 . Día 8 : Ciclofosfamida,miligramo,1
1273,mg,cada 4 semanas ) : Día 1 : Ciclofosfamida 650 < start > mg < end > m2 + Vincristina 1 ' 4 mg/m2 + Procarbazina 100,miligramo,1
1274,mg,"cuarto , los valores de ß2µglobulina ( 1 ' 7 < start > mg < end > l ) y LDH ( 398 ) eran normales ,",miligramo,1
1275,67Ga,"la cabeza femoral izquierda confirmada por TAC , 99Tc y < start > 67Ga < end > gammagrafía . La biopsia ósea fue informada como afectación linfoproliferativa",gallium67,1
1276,cms,", el examen físico reveló una masa adenopática de 7 < start > cms < end > de diámetro en la axila izquierda y adenopatías bilaterales inguinales",centimetros,1
1277,99Tc,"lítica en la cabeza femoral izquierda confirmada por TAC , < start > 99Tc < end > y 67Ga gammagrafía . La biopsia ósea fue informada como",tecnecio99,1
1278,QT,"24-2-2000 al 29-9-2000 , el paciente recibió siete ciclos de < start > QT < end > en régimen ABVD . Al segundo ciclo , los síntomas",quimioterapia,1
1279,QT,"24-2-2000 al 29-9-2000 , el paciente recibió siete ciclos de < start > QT < end > en régimen ABVD . Al segundo ciclo , los síntomas",q time,0
1280,QT,el paciente se encuentra libre de recaída . Regímenes de < start > QT < end > empleados en el tratamiento ABVD ( cada 2 semanas ),quimioterapia,1
1281,QT,el paciente se encuentra libre de recaída . Regímenes de < start > QT < end > empleados en el tratamiento ABVD ( cada 2 semanas ),q time,0
1282,QT,"15-1-2001 , se consolidó la respuesta con 3 ciclos de < start > QT < end > en régimen MOPP y con RT ( 36 Gy )",quimioterapia,1
1283,QT,"15-1-2001 , se consolidó la respuesta con 3 ciclos de < start > QT < end > en régimen MOPP y con RT ( 36 Gy )",q time,0
1284,LDH,"en el muslo izquierdo . En su analítica ( incluyendo < start > LDH < end > no se apreciaron valores anormales y , clínicamente , fue",lactatodeshidrogenasa,1
1285,LDH,"valores de ß2µglobulina ( 1 ' 7 mg/l ) y < start > LDH < end > ( 398 ) eran normales , y , al sexto",lactatodeshidrogenasa,1
1286,LDH,"datos de laboratorio mostraban una b2µglobulina de 5 mg/l , < start > LDH < end > 670 y serología de VIH y hepatovirus negativa . Se",lactatodeshidrogenasa,1
1287,RT,con 3 ciclos de QT en régimen MOPP y con < start > RT < end > ( 36 Gy ) sobre el fémur izquierdo . Hasta,radioterapia,1
1288,VIH,"b2µglobulina de 5 mg/l , LDH 670 y serología de < start > VIH < end > y hepatovirus negativa . Se realizó biopsia de la masa",virus inmunodeficiencia humana,1
1289,LH,", la biopsia de médula ósea no presentaba infiltración por < start > LH < end > y la gammagrafía con 67Galio fue negativa . El 15-1-2001",linfoma hodgkin,1
1290,LH,", la biopsia de médula ósea no presentaba infiltración por < start > LH < end > y la gammagrafía con 67Galio fue negativa . El 15-1-2001",luteinizing hormone,0
1291,LH,"médula ósea fue informada como fibrosis asociada a infiltración por < start > LH < end > La TAC mostraba adenopatías en la axila izquierda , supraclaviculares",linfoma hodgkin,1
1292,LH,"médula ósea fue informada como fibrosis asociada a infiltración por < start > LH < end > La TAC mostraba adenopatías en la axila izquierda , supraclaviculares",luteinizing hormone,0
1293,LH,"Se realizó biopsia de la masa axilar , informada como < start > LH < end > tipo esclerosis nodular . La arquitectura del ganglio estaba distorsionada",linfoma hodgkin,1
1294,LH,"Se realizó biopsia de la masa axilar , informada como < start > LH < end > tipo esclerosis nodular . La arquitectura del ganglio estaba distorsionada",luteinizing hormone,0
1295,LH,"como afectación linfoproliferativa ósea con posibilidad de tratarse de un < start > LH < end > Un mes después , remitido a nuestra Unidad de Oncología",linfoma hodgkin,1
1296,LH,"como afectación linfoproliferativa ósea con posibilidad de tratarse de un < start > LH < end > Un mes después , remitido a nuestra Unidad de Oncología",luteinizing hormone,0
1297,LDH,"en el muslo izquierdo . En su analítica ( incluyendo < start > LDH < end > no se apreciaron valores anormales y , clínicamente , fue",lactatodeshidrogenasa,1
1298,LDH,"valores de ß2µglobulina ( 1 ' 7 mg/l ) y < start > LDH < end > ( 398 ) eran normales , y , al sexto",lactatodeshidrogenasa,1
1299,LDH,"datos de laboratorio mostraban una b2µglobulina de 5 mg/l , < start > LDH < end > 670 y serología de VIH y hepatovirus negativa . Se",lactatodeshidrogenasa,1
1300,TAC,"informada como fibrosis asociada a infiltración por LH . La < start > TAC < end > mostraba adenopatías en la axila izquierda , supraclaviculares , mediastino",tomografia axial computarizada,1
1301,TAC,única lesión lítica en la cabeza femoral izquierda confirmada por < start > TAC < end > 99Tc y 67Ga gammagrafía . La biopsia ósea fue informada,tomografia axial computarizada,1
1302,TAC,") eran normales , y , al sexto , la < start > TAC < end > sólo mostraba esclerosis de la pala ilíaca izquierda , la",tomografia axial computarizada,1
1303,COPP,mg/m2 + Vinblastina 6 mg/m2 + Dacarbazina 375 mg/m2 . < start > COPP < end > ( cada 4 semanas ) : Día 1 : Ciclofosfamida,ciclofosfamida oncovin procarbazina prednisona,1
1304,m2,: Ciclofosfamida 650 mg/m2 + Vincristina 1 ' 4 mg/ < start > m2 < end > Días 1-14 : Prednisona 40 mg/m2 .,metro cuadrado,1
1305,m2,' 4 mg/m2 . Días 1-14 : Prednisona 40 mg/ < start > m2 < end > ,metro cuadrado,1
1306,m2,Procarbazina 100 mg/m2 . Día 8 : Ciclofosfamida 650 mg/ < start > m2 < end > + Vincristina 1 ' 4 mg/m2 . Días 1-14 :,metro cuadrado,1
1307,m2,+ Vincristina 1 ' 4 mg/m2 + Procarbazina 100 mg/ < start > m2 < end > Día 8 : Ciclofosfamida 650 mg/m2 + Vincristina 1 ',metro cuadrado,1
1308,m2,: Ciclofosfamida 650 mg/m2 + Vincristina 1 ' 4 mg/ < start > m2 < end > + Procarbazina 100 mg/m2 . Día 8 : Ciclofosfamida 650,metro cuadrado,1
1309,m2,4 semanas ) : Día 1 : Ciclofosfamida 650 mg/ < start > m2 < end > + Vincristina 1 ' 4 mg/m2 + Procarbazina 100 mg/m2,metro cuadrado,1
1310,m2,10 mg/m2 + Vinblastina 6 mg/m2 + Dacarbazina 375 mg/ < start > m2 < end > COPP ( cada 4 semanas ) : Día 1 :,metro cuadrado,1
1311,m2,25 mg/m2 + Bleomicina 10 mg/m2 + Vinblastina 6 mg/ < start > m2 < end > + Dacarbazina 375 mg/m2 . COPP ( cada 4 semanas,metro cuadrado,1
1312,m2,ABVD ( cada 2 semanas ) : Doxorubicina 25 mg/ < start > m2 < end > + Bleomicina 10 mg/m2 + Vinblastina 6 mg/m2 + Dacarbazina,metro cuadrado,1
1313,m2,semanas ) : Doxorubicina 25 mg/m2 + Bleomicina 10 mg/ < start > m2 < end > + Vinblastina 6 mg/m2 + Dacarbazina 375 mg/m2 . COPP,metro cuadrado,1
1314,Gy,de QT en régimen MOPP y con RT ( 36 < start > Gy < end > sobre el fémur izquierdo . Hasta el día de hoy,gray,1
1315,ABVD,de recaída . Regímenes de QT empleados en el tratamiento < start > ABVD < end > ( cada 2 semanas ) : Doxorubicina 25 mg/m2 +,adriamicina bleomicina vinblastina dacarbacina,1
1316,ABVD,", el paciente recibió siete ciclos de QT en régimen < start > ABVD < end > Al segundo ciclo , los síntomas B y las adenopatías",adriamicina bleomicina vinblastina dacarbacina,1
1317,MOPP,consolidó la respuesta con 3 ciclos de QT en régimen < start > MOPP < end > y con RT ( 36 Gy ) sobre el fémur,mecloretamina oncovin procarbazina prednisona,1
1318,EMA,núcleos lobulados . Existía una positividad focal para CD-15 y < start > EMA < end > y casi todas las células tumorales eran Ki-67 + .,epithelial membrane antigen,1
1319,TAC,"hipocondrio derecho , motivo por el cual se realizó nueva < start > TAC < end > que reveló una recidiva tumoral en el lecho quirúrgico ,",tomografia axial computarizada,1
1320,TAC,accidental durante un estudio rutinario por dolor abdominal . La < start > TAC < end > abdomino-pélvica confirmó la presencia de una masa sólida y heterogénea,tomografia axial computarizada,1
1321,TAC,abdominales inespecíficas que respondían a analgésicos suaves pero en la < start > TAC < end > de abdomen de control realizado a los 5 meses de,tomografia axial computarizada,1
1322,cm,presencia de una masa sólida y heterogénea de aproximadamente 6 < start > cm < end > localizada en polo superior del riñón derecho con vena renal,centimetro,1
1323,cm,presencia de una masa sólida y heterogénea de aproximadamente 6 < start > cm < end > localizada en polo superior del riñón derecho con vena renal,centimetro agua,0
1324,CO2,los fibromas cervicales en el mismo acto quirúrgico mediante láser < start > CO2 < end > Al día siguiente de la intervención el paciente fue dado,dioxido carbono,1
1325,cm,"a la mandíbula , de un tamaño aproximado de 2x2 < start > cm < end > de diámetro , con discreto dolor a la palpación .",centimetro,1
1326,cm,"a la mandíbula , de un tamaño aproximado de 2x2 < start > cm < end > de diámetro , con discreto dolor a la palpación .",centimetro agua,0
1327,TC,"a nivel mandibular en región parasinfisiaria , y en la < start > TC < end > una excrescencia ósea de tipo condroide y una erosión de",tomografia computarizada,1
1328,cc,"ganso . Se realizó artrotomía externa con extracción de 30 < start > cc < end > de líquido sinovial sero-hemático , donde se comprobó normalidad de",centimetro cubico,1
1329,LLI,"30º , no existiendo ningún foco hemorrágico en LLE , < start > LLI < end > ni en la pata de ganso . Se realizó artrotomía",ligamento lateral interno,1
1330,LLE,"semiflexión de 30º , no existiendo ningún foco hemorrágico en < start > LLE < end > LLI ni en la pata de ganso . Se realizó",ligamento lateral externo,1
1331,mmHg,"horas del tratamiento , la presión intraocular era de 14 < start > mmHg < end > y había desaparecido el contacto iridoendotelial . Al año de",milimetro mercurio,1
1332,mmHg,"de la cirugía , la presión intraocular fue de 48 < start > mmHg < end > y la cámara anterior se encontraba aplanada con contacto iridoendotelial",milimetro mercurio,1
1333,mmHg,"la presión intraocular ( PIO ) se encontraba en 16 < start > mmHg < end > con brinzolamida 0,1 % ( Azopt® , Laboratorios Alcon-Cusi SA",milimetro mercurio,1
1334,PIO,". Al año de la cirugía la presión intraocular ( < start > PIO < end > se encontraba en 16 mmHg con brinzolamida 0,1 % (",presion intraocular,1
1335,GCCA,Paciente varón de 73 años diagnosticado de < start > GCCA < end > avanzado fue remitido a nuestro centro . Se le habían,glaucoma cronico cierre angular,1
1336,SA,"mmHg con brinzolamida 0,1 % ( Azopt® , Laboratorios Alcon-Cusi < start > SA < end > El Masnou , Barcelona ) .",sociedad anonima,1
1337,Nd-YAG,". Se realizó una capsulotomía e hialoidotomía con láser de < start > Nd-YAG < end > a través de la pupila , observándose una leve profundización",neodymiumdoped yttrium aluminium garnet,1
1338,kg,"mmHg , con perfusión de dobutamina a 4,5 µg . < start > kg < end > 1. min-1 , frecuencia cardíaca de 80 l/min , presión",kilogramo,1
1339,kg,"mmHg , con perfusión de dobutamina a 4,5 µg . < start > kg < end > 1. min-1 , frecuencia cardíaca de 80 l/min , presión",centimetro,0
1340,kg,"mmHg , con perfusión de dobutamina a 4,5 µg . < start > kg < end > 1. min-1 , frecuencia cardíaca de 80 l/min , presión",kilogramo s,0
1341,kg,"2,5-5 mg/hora ) , y remifentanilo ( 0,01-0,02 µg . < start > kg < end > 1. min-1 ) . Se utilizó derivación cardiopulmonar habitual con",kilogramo,1
1342,kg,"2,5-5 mg/hora ) , y remifentanilo ( 0,01-0,02 µg . < start > kg < end > 1. min-1 ) . Se utilizó derivación cardiopulmonar habitual con",centimetro,0
1343,kg,"2,5-5 mg/hora ) , y remifentanilo ( 0,01-0,02 µg . < start > kg < end > 1. min-1 ) . Se utilizó derivación cardiopulmonar habitual con",kilogramo s,0
1344,kg,"en una hora , es decir , unos 30 ml/ < start > kg < end > ( peso : 70 kg ) y se incrementó la",kilogramo,1
1345,kg,"en una hora , es decir , unos 30 ml/ < start > kg < end > ( peso : 70 kg ) y se incrementó la",centimetro,0
1346,kg,"en una hora , es decir , unos 30 ml/ < start > kg < end > ( peso : 70 kg ) y se incrementó la",kilogramo s,0
1347,kg,"es decir , unos 30 ml/kg ( peso : 70 < start > kg < end > y se incrementó la perfusión de noradrenalina por encima de",kilogramo,1
1348,kg,"es decir , unos 30 ml/kg ( peso : 70 < start > kg < end > y se incrementó la perfusión de noradrenalina por encima de",centimetro,0
1349,kg,"es decir , unos 30 ml/kg ( peso : 70 < start > kg < end > y se incrementó la perfusión de noradrenalina por encima de",kilogramo s,0
1350,kg,"la perfusión de noradrenalina por encima de 0,5 µg . < start > kg < end > 1. min-1 , sin apreciarse respuesta alguna . La perfusión",kilogramo,1
1351,kg,"la perfusión de noradrenalina por encima de 0,5 µg . < start > kg < end > 1. min-1 , sin apreciarse respuesta alguna . La perfusión",centimetro,0
1352,kg,"la perfusión de noradrenalina por encima de 0,5 µg . < start > kg < end > 1. min-1 , sin apreciarse respuesta alguna . La perfusión",kilogramo s,0
1353,kg,azul de metileno se administró en dosis de 2 mg/ < start > kg < end > diluidos en 250 cc de suero glucosado al 5 %,kilogramo,1
1354,kg,azul de metileno se administró en dosis de 2 mg/ < start > kg < end > diluidos en 250 cc de suero glucosado al 5 %,centimetro,0
1355,kg,azul de metileno se administró en dosis de 2 mg/ < start > kg < end > diluidos en 250 cc de suero glucosado al 5 %,kilogramo s,0
1356,kg,"y aumentar la dosis de dobutamina hasta 8 µg . < start > kg < end > 1.min-1 . Mantuvo la diuresis , permaneció afebril y bien",kilogramo,1
1357,kg,"y aumentar la dosis de dobutamina hasta 8 µg . < start > kg < end > 1.min-1 . Mantuvo la diuresis , permaneció afebril y bien",centimetro,0
1358,kg,"y aumentar la dosis de dobutamina hasta 8 µg . < start > kg < end > 1.min-1 . Mantuvo la diuresis , permaneció afebril y bien",kilogramo s,0
1359,kg,"pese a añadir perfusión de noradrenalina a 0,4 µg . < start > kg < end > 1. min-1 . y aumentar la dosis de dobutamina hasta",kilogramo,1
1360,kg,"pese a añadir perfusión de noradrenalina a 0,4 µg . < start > kg < end > 1. min-1 . y aumentar la dosis de dobutamina hasta",centimetro,0
1361,kg,"pese a añadir perfusión de noradrenalina a 0,4 µg . < start > kg < end > 1. min-1 . y aumentar la dosis de dobutamina hasta",kilogramo s,0
1362,min,". kg-1 . min-1 , frecuencia cardíaca de 80 l/ < start > min < end > presión de arteria pulmonar de 31/20 mmHg , PVC de",minuto,1
1363,min,", con un índice ( IC ) de 3,35 l/ < start > min < end > m2 . En apenas 2 horas de evolución , el",minuto,1
1364,min,". El gasto cardíaco ( GC ) era 6,8 l/ < start > min < end > con un índice ( IC ) de 3,35 l/min/m2 .",minuto,1
1365,DA,a CD y a diagonal y de arteria mamaria a < start > DA < end > durante el procedimiento se empleó un tiempo de CEC de,descendente anterior,1
1366,DA,"CD ) , del 70 % en descendente anterior ( < start > DA < end > , del 90 % en la primera diagonal , del",descendente anterior,1
1367,mmHg,"de arteria pulmonar de 31/20 mmHg , PVC de 18 < start > mmHg < end > y PCP de 16 mmHg . El gasto cardíaco (",milimetro mercurio,1
1368,mmHg,"mmHg , PVC de 18 mmHg y PCP de 16 < start > mmHg < end > El gasto cardíaco ( GC ) era 6,8 l/min ,",milimetro mercurio,1
1369,mmHg,"de 80 l/min , presión de arteria pulmonar de 31/20 < start > mmHg < end > PVC de 18 mmHg y PCP de 16 mmHg .",milimetro mercurio,1
1370,mmHg,"hemodinámicos : tensión arterial media ( TAM ) de 77 < start > mmHg < end > con perfusión de dobutamina a 4,5 µg . kg-1 .",milimetro mercurio,1
1371,l,"µg . kg-1 . min-1 , frecuencia cardíaca de 80 < start > l < end > min , presión de arteria pulmonar de 31/20 mmHg ,",litro,1
1372,l,"l/min , con un índice ( IC ) de 3,35 < start > l < end > min/m2 . En apenas 2 horas de evolución , el",litro,1
1373,l,"mmHg . El gasto cardíaco ( GC ) era 6,8 < start > l < end > min , con un índice ( IC ) de 3,35",litro,1
1374,IC,"GC ) era 6,8 l/min , con un índice ( < start > IC < end > de 3,35 l/min/m2 . En apenas 2 horas de evolución",indice cardiaco,1
1375,C,de 76 minutos y se alcanzó una hipotermia de 29º < start > C < end > Se indujo la anestesia con etomidato y cisatracurio y se,centimetro,0
1376,C,de 76 minutos y se alcanzó una hipotermia de 29º < start > C < end > Se indujo la anestesia con etomidato y cisatracurio y se,centigrado,1
1377,C,de 76 minutos y se alcanzó una hipotermia de 29º < start > C < end > Se indujo la anestesia con etomidato y cisatracurio y se,cysteine,0
1378,C,de 76 minutos y se alcanzó una hipotermia de 29º < start > C < end > Se indujo la anestesia con etomidato y cisatracurio y se,peak c,0
1379,C,"ecocardiográfico descartó otras complicaciones . La temperatura central era 35º < start > C < end > y no se produjo un recalentamiento precoz , con arreglo",centimetro,0
1380,C,"ecocardiográfico descartó otras complicaciones . La temperatura central era 35º < start > C < end > y no se produjo un recalentamiento precoz , con arreglo",centigrado,1
1381,C,"ecocardiográfico descartó otras complicaciones . La temperatura central era 35º < start > C < end > y no se produjo un recalentamiento precoz , con arreglo",cysteine,0
1382,C,"ecocardiográfico descartó otras complicaciones . La temperatura central era 35º < start > C < end > y no se produjo un recalentamiento precoz , con arreglo",peak c,0
1383,mg,"con midazolam ( 5-7,5 mg/hora ) , cisatracurio ( 2,5-5 < start > mg < end > hora ) , y remifentanilo ( 0,01-0,02 µg . kg-1",miligramo,1
1384,mg,"etomidato y cisatracurio y se mantuvo con midazolam ( 5-7,5 < start > mg < end > hora ) , cisatracurio ( 2,5-5 mg/hora ) , y",miligramo,1
1385,mg,El azul de metileno se administró en dosis de 2 < start > mg < end > kg diluidos en 250 cc de suero glucosado al 5,miligramo,1
1386,µg,"cisatracurio ( 2,5-5 mg/hora ) , y remifentanilo ( 0,01-0,02 < start > µg < end > kg-1 . min-1 ) . Se utilizó derivación cardiopulmonar habitual",microgramo,1
1387,µg,"se incrementó la perfusión de noradrenalina por encima de 0,5 < start > µg < end > kg-1 . min-1 , sin apreciarse respuesta alguna . La",microgramo,1
1388,µg,"de 77 mmHg , con perfusión de dobutamina a 4,5 < start > µg < end > kg-1 . min-1 , frecuencia cardíaca de 80 l/min ,",microgramo,1
1389,µg,"hipotensión marcada pese a añadir perfusión de noradrenalina a 0,4 < start > µg < end > kg-1 . min-1 . y aumentar la dosis de dobutamina",microgramo,1
1390,µg,"min-1 . y aumentar la dosis de dobutamina hasta 8 < start > µg < end > kg-1.min-1 . Mantuvo la diuresis , permaneció afebril y bien",microgramo,1
1391,CD,"una revascularización miocárdica programada mediante injertos de vena safena a < start > CD < end > y a diagonal y de arteria mamaria a DA ,",coronaria derecha,1
1392,CD,"obstrucción del 90 % de la arteria coronaria derecha ( < start > CD < end > , del 70 % en descendente anterior ( DA )",coronaria derecha,1
1393,CX,la bisectriz y del 70 % en la circunfleja ( < start > CX < end > . En el cateterismo se observó una fracción de eyección,circumflex,1
1394,SCACEST,"un síndrome coronario agudo con elevación del segmento ST ( < start > SCACEST < end > , complicado a las 72 horas con angina postinfarto .",sindrome coronario agudo elevacion segmento st,1
1395,DA,a CD y a diagonal y de arteria mamaria a < start > DA < end > durante el procedimiento se empleó un tiempo de CEC de,descendente anterior,1
1396,DA,"CD ) , del 70 % en descendente anterior ( < start > DA < end > , del 90 % en la primera diagonal , del",descendente anterior,1
1397,PCP,"pulmonar de 31/20 mmHg , PVC de 18 mmHg y < start > PCP < end > de 16 mmHg . El gasto cardíaco ( GC )",presion enclavamiento pulmonar,1
1398,ST,"Ingresó por un síndrome coronario agudo con elevación del segmento < start > ST < end > ( SCACEST ) , complicado a las 72 horas con",segmento electrocardiograma onda s t,1
1399,PVC,"l/min , presión de arteria pulmonar de 31/20 mmHg , < start > PVC < end > de 18 mmHg y PCP de 16 mmHg . El",presion venosa central,1
1400,CEC,"DA , durante el procedimiento se empleó un tiempo de < start > CEC < end > de 112 minutos , un tiempo de isquemia de 76",circulacion extracorporea,1
1401,ml,"coloides en una hora , es decir , unos 30 < start > ml < end > kg ( peso : 70 kg ) y se incrementó",mililitro,1
1402,TAM,"tiempo . Permitió la retirada de noradrenalina , normalizándose la < start > TAM < end > y aumentando las resistencias vasculares sistémica ( RVS ) y",tension arterial media,1
1403,TAM,"mostró los siguientes parámetros hemodinámicos : tensión arterial media ( < start > TAM < end > de 77 mmHg , con perfusión de dobutamina a 4,5",tension arterial media,1
1404,cc,"en el electrocardiograma ( ECG ) . Se administraron 2.200 < start > cc < end > entre cristaloides y coloides en una hora , es decir",centimetro cubico,1
1405,cc,"se administró en dosis de 2 mg/kg diluidos en 250 < start > cc < end > de suero glucosado al 5 % , a pasar en",centimetro cubico,1
1406,RVS,normalizándose la TAM y aumentando las resistencias vasculares sistémica ( < start > RVS < end > y pulmonar ( RVP ) . No se registraron cambios,resistencia vascular sistemica,1
1407,RVS,normalizándose la TAM y aumentando las resistencias vasculares sistémica ( < start > RVS < end > y pulmonar ( RVP ) . No se registraron cambios,respuesta viral sostenida,0
1408,RVP,las resistencias vasculares sistémica ( RVS ) y pulmonar ( < start > RVP < end > . No se registraron cambios en la gasometría arterial .,resistencia vascular pulmonar,1
1409,min-1,"de noradrenalina por encima de 0,5 µg . kg-1 . < start > min-1 < end > sin apreciarse respuesta alguna . La perfusión de dobutamina se",revolucion minuto,1
1410,min-1,"añadir perfusión de noradrenalina a 0,4 µg . kg-1 . < start > min-1 < end > y aumentar la dosis de dobutamina hasta 8 µg .",revolucion minuto,1
1411,min-1,"con perfusión de dobutamina a 4,5 µg . kg-1 . < start > min-1 < end > frecuencia cardíaca de 80 l/min , presión de arteria pulmonar",revolucion minuto,1
1412,min-1,"la dosis de dobutamina hasta 8 µg . kg-1 . < start > min-1 < end > Mantuvo la diuresis , permaneció afebril y bien adaptado a",revolucion minuto,1
1413,min-1,") , y remifentanilo ( 0,01-0,02 µg . kg-1 . < start > min-1 < end > . Se utilizó derivación cardiopulmonar habitual con flujo pulsátil .",revolucion minuto,1
1414,ECG,posición correcta y no presentó cambios en el electrocardiograma ( < start > ECG < end > . Se administraron 2.200 cc entre cristaloides y coloides en,electrocardiograma,1
1415,m2,", con un índice ( IC ) de 3,35 l/min/ < start > m2 < end > En apenas 2 horas de evolución , el paciente presentó",metro cuadrado,1
1416,GC,"y PCP de 16 mmHg . El gasto cardíaco ( < start > GC < end > era 6,8 l/min , con un índice ( IC )",gasto cardiaco,1
1417,CTX,", se inicia una segunda línea de quimioterapia , ( < start > CTX < end > DTIC ) , que se suspende a los pocos días",ciclofosfamida,1
1418,ADR,"Se le administra una primera línea de quimioterapia ( CDDP- < start > ADR < end > VP16 ) durante 6 meses , sin respuesta . También",adriamicina,1
1419,CDDP,". Se le administra una primera línea de quimioterapia ( < start > CDDP < end > ADR-VP16 ) durante 6 meses , sin respuesta . También",cisdiaminodicloroplatino,1
1420,Ca 19.9,", siendo los niveles séricos de Ca 125 , < start > Ca 19.9 < end > y PSA normales . Dadas las malas condiciones físicas del",cancer antigen 199,1
1421,Ca 125,"de 0,01-5 ) , siendo los niveles séricos de < start > Ca 125 < end > Ca 19.9 y PSA normales . Dadas las malas condiciones",cancer antigen 125,1
1422,ml,"normal de 15-100 ) y de CEA de 231 ng/ < start > ml < end > ( normal de 0,01-5 ) , siendo los niveles séricos",mililitro,1
1423,ml,. La determinación sérica de calcitonina fue de 3.500 pg/ < start > ml < end > ( normal de 15-100 ) y de CEA de 231,mililitro,1
1424,ng,"( normal de 15-100 ) y de CEA de 231 < start > ng < end > ml ( normal de 0,01-5 ) , siendo los niveles",nanogramo,1
1425,pg,Tiroides . La determinación sérica de calcitonina fue de 3.500 < start > pg < end > ml ( normal de 15-100 ) y de CEA de,picogramo,1
1426,bc1-2,"receptores estrogénicos , proteína S-100 , HMB45 , p53 , < start > bc1-2 < end > y sinaptofisina . Positividad en el 25 % de los",bcell lymphoma 2,1
1427,MIB-1,. Positividad en el 25 % de los núcleos con < start > MIB-1 < end > y en el 90 % de los núcleos con p27,methoxy iso butil isonitrilo,1
1428,S,"El estudio inmunohistoquímico mostró negatividad a receptores estrogénicos , proteína < start > S < end > 100 , HMB45 , p53 , bc1-2 y sinaptofisina .",soluble,1
1429,S,"El estudio inmunohistoquímico mostró negatividad a receptores estrogénicos , proteína < start > S < end > 100 , HMB45 , p53 , bc1-2 y sinaptofisina .",seattle,0
1430,HMB45,"inmunohistoquímico mostró negatividad a receptores estrogénicos , proteína S-100 , < start > HMB45 < end > p53 , bc1-2 y sinaptofisina . Positividad en el 25",human melanoma black45,1
1431,CEA,"de 3.500 pg/ml ( normal de 15-100 ) y de < start > CEA < end > de 231 ng/ml ( normal de 0,01-5 ) , siendo",carcinoembrionary antigen,1
1432,PSA,"los niveles séricos de Ca 125 , Ca 19.9 y < start > PSA < end > normales . Dadas las malas condiciones físicas del paciente ,",prostate specific antigen,1
1433,VP16,"Se le administra una primera línea de quimioterapia ( CDDP-ADR- < start > VP16 < end > durante 6 meses , sin respuesta . También se da",etoposide phosphate,1
1434,TAC,. El estudio radiológico mostró lesiones óseas líticas generalizadas . < start > TAC < end > torácico abdominal no muestra imágenes sugerentes de neoplasia a nivel,tomografia axial computarizada,1
1435,DTIC,"se inicia una segunda línea de quimioterapia , ( CTX- < start > DTIC < end > , que se suspende a los pocos días por mal",533dimethyl1triazenoimidazole4carboxamide,1
1436,min,"el uso del Spring-Bite , con un intervalo de 10 < start > min < end > de 4 a 5 veces al día , con lo",minuto,1
