,short_form,context,long_form,label
1695,L,analgésicas y antieméticas . El paciente evolucionó favorablemente y recibió el alta tras una semana de ingreso con una amilasa de 173 UI/ < start > L < end > Al día siguiente ingresó nuevamente por dolor epigástrico intenso irradiado a ambos hipocondrios y una amilasa de 3406UI/L . Se diagnosticó pancreatitis aguda . Dado el curso recidivante ( dos,leucocito,0
1696,L,"náuseas , vómitos ni coluria . Se le realizó analítica de la cual destacaba una amilasa de 1888 UI/L , Hb 107 g/ < start > L < end > recuento de neutrófilos 2,7 x 109 no/Ly plaquetas 97x109 no/L . Se instauró dieta absoluta ( excepto para la toma de Telaprevir , con leche entera ) y medidas analgésicas",litro,1
1697,L,"náuseas , vómitos ni coluria . Se le realizó analítica de la cual destacaba una amilasa de 1888 UI/L , Hb 107 g/ < start > L < end > recuento de neutrófilos 2,7 x 109 no/Ly plaquetas 97x109 no/L . Se instauró dieta absoluta ( excepto para la toma de Telaprevir , con leche entera ) y medidas analgésicas",linfocito,0
1698,L,"náuseas , vómitos ni coluria . Se le realizó analítica de la cual destacaba una amilasa de 1888 UI/L , Hb 107 g/ < start > L < end > recuento de neutrófilos 2,7 x 109 no/Ly plaquetas 97x109 no/L . Se instauró dieta absoluta ( excepto para la toma de Telaprevir , con leche entera ) y medidas analgésicas",leucocito,0
1699,L,"presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109 no/L y plaquetas 110 x 109 no/ < start > L < end > Refirió molestias anorectales , concretamente hemorroides y prurito anal , ligera ansiedad que mejoró con Lorazepam y leve prurito por el cuerpo que mejoró con el uso de cremas emolientes",litro,1
1700,L,"presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109 no/L y plaquetas 110 x 109 no/ < start > L < end > Refirió molestias anorectales , concretamente hemorroides y prurito anal , ligera ansiedad que mejoró con Lorazepam y leve prurito por el cuerpo que mejoró con el uso de cremas emolientes",linfocito,0
1701,L,"presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109 no/L y plaquetas 110 x 109 no/ < start > L < end > Refirió molestias anorectales , concretamente hemorroides y prurito anal , ligera ansiedad que mejoró con Lorazepam y leve prurito por el cuerpo que mejoró con el uso de cremas emolientes",leucocito,0
1702,L,"fiebre , escalofríos , náuseas , vómitos ni coluria . Se le realizó analítica de la cual destacaba una amilasa de 1888 UI/ < start > L < end > Hb 107 g/L , recuento de neutrófilos 2,7 x 109 no/Ly plaquetas 97x109 no/L . Se instauró dieta absoluta ( excepto para la toma de Telaprevir , con leche entera",litro,1
1703,L,"fiebre , escalofríos , náuseas , vómitos ni coluria . Se le realizó analítica de la cual destacaba una amilasa de 1888 UI/ < start > L < end > Hb 107 g/L , recuento de neutrófilos 2,7 x 109 no/Ly plaquetas 97x109 no/L . Se instauró dieta absoluta ( excepto para la toma de Telaprevir , con leche entera",linfocito,0
1704,L,"fiebre , escalofríos , náuseas , vómitos ni coluria . Se le realizó analítica de la cual destacaba una amilasa de 1888 UI/ < start > L < end > Hb 107 g/L , recuento de neutrófilos 2,7 x 109 no/Ly plaquetas 97x109 no/L . Se instauró dieta absoluta ( excepto para la toma de Telaprevir , con leche entera",leucocito,0
1705,L,"En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109 no/ < start > L < end > y plaquetas 110 x 109 no/L . Refirió molestias anorectales , concretamente hemorroides y prurito anal , ligera ansiedad que mejoró con Lorazepam y leve prurito por el cuerpo que",litro,1
1706,L,"En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109 no/ < start > L < end > y plaquetas 110 x 109 no/L . Refirió molestias anorectales , concretamente hemorroides y prurito anal , ligera ansiedad que mejoró con Lorazepam y leve prurito por el cuerpo que",linfocito,0
1707,L,"En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109 no/ < start > L < end > y plaquetas 110 x 109 no/L . Refirió molestias anorectales , concretamente hemorroides y prurito anal , ligera ansiedad que mejoró con Lorazepam y leve prurito por el cuerpo que",leucocito,0
1708,L,"58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/L y ASAT 80 UI/ < start > L < end > En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109 no/L y plaquetas 110 x 109 no/L .",litro,1
1709,L,"58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/L y ASAT 80 UI/ < start > L < end > En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109 no/L y plaquetas 110 x 109 no/L .",linfocito,0
1710,L,"58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/L y ASAT 80 UI/ < start > L < end > En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109 no/L y plaquetas 110 x 109 no/L .",leucocito,0
1711,L,"ALAT 115 UI/L y ASAT 80 UI/L . En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/ < start > L < end > recuento de neutrófilos 2,0 x 109 no/L y plaquetas 110 x 109 no/L . Refirió molestias anorectales , concretamente hemorroides y prurito anal , ligera ansiedad que mejoró con Lorazepam",litro,1
1712,L,"ALAT 115 UI/L y ASAT 80 UI/L . En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/ < start > L < end > recuento de neutrófilos 2,0 x 109 no/L y plaquetas 110 x 109 no/L . Refirió molestias anorectales , concretamente hemorroides y prurito anal , ligera ansiedad que mejoró con Lorazepam",linfocito,0
1713,L,"ALAT 115 UI/L y ASAT 80 UI/L . En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/ < start > L < end > recuento de neutrófilos 2,0 x 109 no/L y plaquetas 110 x 109 no/L . Refirió molestias anorectales , concretamente hemorroides y prurito anal , ligera ansiedad que mejoró con Lorazepam",leucocito,0
1714,L,", recuento de neutrófilos 4,2x109 no/L y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/ < start > L < end > ALAT 115 UI/L y ASAT 80 UI/L . En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109",litro,1
1715,L,", recuento de neutrófilos 4,2x109 no/L y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/ < start > L < end > ALAT 115 UI/L y ASAT 80 UI/L . En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109",linfocito,0
1716,L,", recuento de neutrófilos 4,2x109 no/L y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/ < start > L < end > ALAT 115 UI/L y ASAT 80 UI/L . En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109",leucocito,0
1717,L,"del tratamiento el paciente presentó una hemoglobina ( Hb ) de 157 g/L , recuento de neutrófilos 4,2x109 no/L y 1 58x109 no/ < start > L < end > plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/L y ASAT 80 UI/L . En la semana 4 el paciente presentó carga",litro,1
1718,L,"del tratamiento el paciente presentó una hemoglobina ( Hb ) de 157 g/L , recuento de neutrófilos 4,2x109 no/L y 1 58x109 no/ < start > L < end > plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/L y ASAT 80 UI/L . En la semana 4 el paciente presentó carga",linfocito,0
1719,L,"del tratamiento el paciente presentó una hemoglobina ( Hb ) de 157 g/L , recuento de neutrófilos 4,2x109 no/L y 1 58x109 no/ < start > L < end > plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/L y ASAT 80 UI/L . En la semana 4 el paciente presentó carga",leucocito,0
1720,L,"4,2x109 no/L y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/ < start > L < end > y ASAT 80 UI/L . En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109 no/L y plaquetas",litro,1
1721,L,"4,2x109 no/L y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/ < start > L < end > y ASAT 80 UI/L . En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109 no/L y plaquetas",linfocito,0
1722,L,"4,2x109 no/L y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/ < start > L < end > y ASAT 80 UI/L . En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109 no/L y plaquetas",leucocito,0
1723,L,"y Telaprevir 750mg/8h ( en comidas ) . Al inicio del tratamiento el paciente presentó una hemoglobina ( Hb ) de 157 g/ < start > L < end > recuento de neutrófilos 4,2x109 no/L y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/L y ASAT 80 UI/L",litro,1
1724,L,"y Telaprevir 750mg/8h ( en comidas ) . Al inicio del tratamiento el paciente presentó una hemoglobina ( Hb ) de 157 g/ < start > L < end > recuento de neutrófilos 4,2x109 no/L y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/L y ASAT 80 UI/L",linfocito,0
1725,L,"y Telaprevir 750mg/8h ( en comidas ) . Al inicio del tratamiento el paciente presentó una hemoglobina ( Hb ) de 157 g/ < start > L < end > recuento de neutrófilos 4,2x109 no/L y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/L y ASAT 80 UI/L",leucocito,0
1726,L,") . Al inicio del tratamiento el paciente presentó una hemoglobina ( Hb ) de 157 g/L , recuento de neutrófilos 4,2x109 no/ < start > L < end > y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/L y ASAT 80 UI/L . En la semana 4",litro,1
1727,L,") . Al inicio del tratamiento el paciente presentó una hemoglobina ( Hb ) de 157 g/L , recuento de neutrófilos 4,2x109 no/ < start > L < end > y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/L y ASAT 80 UI/L . En la semana 4",linfocito,0
1728,L,") . Al inicio del tratamiento el paciente presentó una hemoglobina ( Hb ) de 157 g/L , recuento de neutrófilos 4,2x109 no/ < start > L < end > y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/L y ASAT 80 UI/L . En la semana 4",leucocito,0
1729,g,"amilasa de 365 UI/L . En la semana 12 tras el inicio de tratamiento , la carga viral fue indetectable , Hb 109 < start > g < end > L , recuento de neutrófilos 1,1 x109 no/L y plaquetas 1 58x109 no/L . Continuará el tratamiento sin Telaprevir hasta la semana 24 .",gramo,1
1730,g,", náuseas , vómitos ni coluria . Se le realizó analítica de la cual destacaba una amilasa de 1888 UI/L , Hb 107 < start > g < end > L , recuento de neutrófilos 2,7 x 109 no/Ly plaquetas 97x109 no/L . Se instauró dieta absoluta ( excepto para la toma de Telaprevir , con leche entera ) y",gramo,1
1731,g,", ALAT 115 UI/L y ASAT 80 UI/L . En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 < start > g < end > L , recuento de neutrófilos 2,0 x 109 no/L y plaquetas 110 x 109 no/L . Refirió molestias anorectales , concretamente hemorroides y prurito anal , ligera ansiedad que mejoró",gramo,1
1732,g,"180mcg/semana y Telaprevir 750mg/8h ( en comidas ) . Al inicio del tratamiento el paciente presentó una hemoglobina ( Hb ) de 157 < start > g < end > L , recuento de neutrófilos 4,2x109 no/L y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/L y ASAT",gramo,1
1733,ASAT,"no/L y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , ALAT 115 UI/L y < start > ASAT < end > 80 UI/L . En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109 no/L y plaquetas 110 x",aspartato aminotransferasar,1
1734,ALAT,"recuento de neutrófilos 4,2x109 no/L y 1 58x109 no/L plaquetas . Las enzimas hepáticas se encontraban ligeramente aumentadas , GPT 114 UI/L , < start > ALAT < end > 115 UI/L y ASAT 80 UI/L . En la semana 4 el paciente presentó carga viral indetectable , Hb de 136 g/L , recuento de neutrófilos 2,0 x 109 no/L",alaninoaminotransferasa,1
1735,Ly,"realizó analítica de la cual destacaba una amilasa de 1888 UI/L , Hb 107 g/L , recuento de neutrófilos 2,7 x 109 no/ < start > Ly < end > plaquetas 97x109 no/L . Se instauró dieta absoluta ( excepto para la toma de Telaprevir , con leche entera ) y medidas analgésicas y antieméticas . El paciente evolucionó favorablemente",lymphocyte,1
1736,mcg,"un polimorfismo del IL-28 CT . Se decidió iniciar su primer tratamiento para hepatitis C con RBV 400mg/12h , P-INF alfa 2a 180 < start > mcg < end > semana y Telaprevir 750mg/8h ( en comidas ) . Al inicio del tratamiento el paciente presentó una hemoglobina ( Hb ) de 157 g/L , recuento de neutrófilos 4,2x109 no/L",microgramo,1
1737,IL-28,"C genotipo 1a/1c , carga viral 1.662.178 Ul/ml y un grado de fibrosis F2-F3 ( Fibroscan 9,9 Kilopascales ) con un polimorfismo del < start > IL-28 < end > CT . Se decidió iniciar su primer tratamiento para hepatitis C con RBV 400mg/12h , P-INF alfa 2a 180mcg/semana y Telaprevir 750mg/8h ( en comidas ) . Al inicio del",interleucina 28,1
1738,mg,"IL-28 CT . Se decidió iniciar su primer tratamiento para hepatitis C con RBV 400mg/12h , P-INF alfa 2a 180mcg/semana y Telaprevir 750 < start > mg < end > 8h ( en comidas ) . Al inicio del tratamiento el paciente presentó una hemoglobina ( Hb ) de 157 g/L , recuento de neutrófilos 4,2x109 no/L y 1 58x109",miligramo,1
1739,mg,"Fibroscan 9,9 Kilopascales ) con un polimorfismo del IL-28 CT . Se decidió iniciar su primer tratamiento para hepatitis C con RBV 400 < start > mg < end > 12h , P-INF alfa 2a 180mcg/semana y Telaprevir 750mg/8h ( en comidas ) . Al inicio del tratamiento el paciente presentó una hemoglobina ( Hb ) de 157 g/L ,",miligramo,1
1740,IMC,", sin antecedentes de interés y que mantiene ciclos menstruales regulares . No refería hábitos tóxicos y su índice de masa corporal ( < start > IMC < end > era normal . En una revision rutinaria , refirió dolor en pies y tobillos , sin antecedente de traumatismo , de ritmo mecánico , que fue aumentando progresivamente hasta producirle",indice masa corporal,1
1741,ng,"sérico y urinario , calcio iónico , magnesio y PTH , que fueron normales . Se constató únicamente una vitamina D de 19,5 < start > ng < end > ml , por lo que se indicó tratamiento con suplementos . Valorando el caso de esta paciente en conjunto , nos planteamos , como factor predisponente para la aparición de",nanogramar,1
1742,Rx,"manifiesto una inflamación muy marcada de tejido celular subcutáneo ( TCS ) sin signos de sinovitis ni señal Doppler . Se solicitó una < start > Rx < end > de pies , que no mostró hallazgos patológicos . Debido al importante edema de TCS , la paciente fue derivada a Angiología para valoración . Desde este Servicio , se",rayo x,1
1743,RMN,"de fractura en 1er MTT , y edema en 3er y 4o MTT y en tejido circundante . Dados los hallazgos de la < start > RMN < end > la paciente fue valorada por el Servicio de Traumatología , indicando tratamiento conservador con descarga y rehabilitación ( magnetoterapia ) . Por el hallazgo de múltiples fracturas por estrés ,",resonancia magnetico nuclear,1
1744,RMN,"que confirmó una insuficiencia linfática bilateral severa . Al persistir la clínica de dolor intenso con claudicación , se indicó la realización de < start > RMN < end > de pies , que mostró en el pie derecho callo de fractura en 3er y 4o MTT y edema en 2o MTT ; y en el pie izquierdo una línea",resonancia magnetico nuclear,1
1745,MTT,"en 2o MTT ; y en el pie izquierdo una línea de fractura en 1er MTT , y edema en 3er y 4o < start > MTT < end > y en tejido circundante . Dados los hallazgos de la RMN , la paciente fue valorada por el Servicio de Traumatología , indicando tratamiento conservador con descarga y rehabilitación (",metatarso,1
1746,MTT,"fractura en 3er y 4o MTT y edema en 2o MTT ; y en el pie izquierdo una línea de fractura en 1er < start > MTT < end > y edema en 3er y 4o MTT y en tejido circundante . Dados los hallazgos de la RMN , la paciente fue valorada por el Servicio de Traumatología , indicando",metatarso,1
1747,MTT,", se indicó la realización de RMN de pies , que mostró en el pie derecho callo de fractura en 3er y 4o < start > MTT < end > y edema en 2o MTT ; y en el pie izquierdo una línea de fractura en 1er MTT , y edema en 3er y 4o MTT y en tejido circundante",metatarso,1
1748,MTT,"de RMN de pies , que mostró en el pie derecho callo de fractura en 3er y 4o MTT y edema en 2o < start > MTT < end > ; y en el pie izquierdo una línea de fractura en 1er MTT , y edema en 3er y 4o MTT y en tejido circundante . Dados los hallazgos de",metatarso,1
1749,TCS,"sinovitis ni señal Doppler . Se solicitó una Rx de pies , que no mostró hallazgos patológicos . Debido al importante edema de < start > TCS < end > la paciente fue derivada a Angiología para valoración . Desde este Servicio , se solicitó una linfografía que confirmó una insuficiencia linfática bilateral severa . Al persistir la clínica de",tejido celular subcutaneo,1
1750,TCS,"fóvea bilateral . Se practicó una ecografía en consulta , que puso de manifiesto una inflamación muy marcada de tejido celular subcutáneo ( < start > TCS < end > sin signos de sinovitis ni señal Doppler . Se solicitó una Rx de pies , que no mostró hallazgos patológicos . Debido al importante edema de TCS , la paciente",tejido celular subcutaneo,1
1751,ml,"y urinario , calcio iónico , magnesio y PTH , que fueron normales . Se constató únicamente una vitamina D de 19,5 ng/ < start > ml < end > por lo que se indicó tratamiento con suplementos . Valorando el caso de esta paciente en conjunto , nos planteamos , como factor predisponente para la aparición de fracturas de",mililitro,1
1752,PTH,"procedió a estudio en nuestras consultas , realizándose análisis con función renal , calcio sérico y urinario , calcio iónico , magnesio y < start > PTH < end > que fueron normales . Se constató únicamente una vitamina D de 19,5 ng/ml , por lo que se indicó tratamiento con suplementos . Valorando el caso de esta paciente en",parathyroid hormoner,1
1753,PTH,"procedió a estudio en nuestras consultas , realizándose análisis con función renal , calcio sérico y urinario , calcio iónico , magnesio y < start > PTH < end > que fueron normales . Se constató únicamente una vitamina D de 19,5 ng/ml , por lo que se indicó tratamiento con suplementos . Valorando el caso de esta paciente en",paratohormona,0
1754,Kg,"elevados de ciclosporina sin toxicidad clínica aparente . El paciente recibe tratamiento con ciclosporina 8mg/Kg , micofenolato mofetilo 2gr/día , y prednisona 1mg/ < start > Kg < end > disminuyendo progresivamente las cifras en controles posteriores . En septiembre de 2000 ( a los 2 años del trasplante ) , el paciente refiere por primera vez sensación de inestabilidad",kilogramo,1
1755,Kg,"del injerto , sin rechazo agudo y niveles elevados de ciclosporina sin toxicidad clínica aparente . El paciente recibe tratamiento con ciclosporina 8mg/ < start > Kg < end > micofenolato mofetilo 2gr/día , y prednisona 1mg/Kg , disminuyendo progresivamente las cifras en controles posteriores . En septiembre de 2000 ( a los 2 años del trasplante ) , el",kilogramo,1
1756,mg,"elevados de ciclosporina sin toxicidad clínica aparente . El paciente recibe tratamiento con ciclosporina 8mg/Kg , micofenolato mofetilo 2gr/día , y prednisona 1 < start > mg < end > Kg , disminuyendo progresivamente las cifras en controles posteriores . En septiembre de 2000 ( a los 2 años del trasplante ) , el paciente refiere por primera vez sensación",miligramo,1
1757,mg,"del injerto , sin rechazo agudo y niveles elevados de ciclosporina sin toxicidad clínica aparente . El paciente recibe tratamiento con ciclosporina 8 < start > mg < end > Kg , micofenolato mofetilo 2gr/día , y prednisona 1mg/Kg , disminuyendo progresivamente las cifras en controles posteriores . En septiembre de 2000 ( a los 2 años del trasplante )",miligramo,1
1758,IgA,"5 de octubre de 1998 . En programa de diálisis peritoneal desde enero del mismo año por IRC progresiva secundaria a glomerulonefritis tipo < start > IgA < end > con esclerosis focal y segmentaria asociada diagnosticada en 1984 . Otros antecedentes de interés : hipertensión arterial diagnosticada en 1982 , en tratamiento farmacológico , cardiopatía isquémica por enfermedad coronaria",inmunoglobulina,1
1759,LCR,"test serológicos , ELISA , y la reacción en cadena de la polimerasa ( PCR ) los que fueron positivos para HTLV-I en < start > LCR < end > y sangre en el primer caso y en sangre la PCR . Se demostró una alta carga viral . El paciente fue diagnosticado de paraparesia espástica tropical ( TSP )",liquido cefalorraquideo,1
1760,LCR,"test serológicos , ELISA , y la reacción en cadena de la polimerasa ( PCR ) los que fueron positivos para HTLV-I en < start > LCR < end > y sangre en el primer caso y en sangre la PCR . Se demostró una alta carga viral . El paciente fue diagnosticado de paraparesia espástica tropical ( TSP )",liquido cefaloraquideo,0
1761,LCR,". La resonancia magnética nuclear ( RMN ) no mostró lesiones a nivel cerebral o espinal , el análisis del líquido cefalorraquídeo ( < start > LCR < end > mostró pleocitosis linfocitaria sin bandas oligoclonales , los potenciales evocados resultaron alterados a nivel tibial y fueron los test serológicos , ELISA , y la reacción en cadena de la",liquido cefalorraquideo,1
1762,LCR,". La resonancia magnética nuclear ( RMN ) no mostró lesiones a nivel cerebral o espinal , el análisis del líquido cefalorraquídeo ( < start > LCR < end > mostró pleocitosis linfocitaria sin bandas oligoclonales , los potenciales evocados resultaron alterados a nivel tibial y fueron los test serológicos , ELISA , y la reacción en cadena de la",liquido cefaloraquideo,0
1763,EEII,y temblores en manos . A la exploración física no se observa déficit motor pero sí disminución de la sensibilidad vibratoria en ambas < start > EEII < end > reflejos osteotendinosos ( ROT ) vivos y reflejo cutaneoplantar ( RCP ) en extensión . La resonancia magnética nuclear ( RMN ) no mostró lesiones a nivel cerebral o espinal,extremidad inferior,1
1764,EEII,"Servicio de neurología . En el momento del estudio el paciente presenta inestabilidad de la marcha , parestesias en ambas extremidades inferiores ( < start > EEII < end > y temblores en manos . A la exploración física no se observa déficit motor pero sí disminución de la sensibilidad vibratoria en ambas EEII , reflejos osteotendinosos ( ROT )",extremidad inferior,1
1765,gr,"rechazo agudo y niveles elevados de ciclosporina sin toxicidad clínica aparente . El paciente recibe tratamiento con ciclosporina 8mg/Kg , micofenolato mofetilo 2 < start > gr < end > día , y prednisona 1mg/Kg , disminuyendo progresivamente las cifras en controles posteriores . En septiembre de 2000 ( a los 2 años del trasplante ) , el paciente refiere",gramo,1
1766,ELISA,"LCR ) mostró pleocitosis linfocitaria sin bandas oligoclonales , los potenciales evocados resultaron alterados a nivel tibial y fueron los test serológicos , < start > ELISA < end > y la reacción en cadena de la polimerasa ( PCR ) los que fueron positivos para HTLV-I en LCR y sangre en el primer caso y en sangre la PCR",analisis inmunoabsorcion ligado enzima,1
1767,ELISA,"LCR ) mostró pleocitosis linfocitaria sin bandas oligoclonales , los potenciales evocados resultaron alterados a nivel tibial y fueron los test serológicos , < start > ELISA < end > y la reacción en cadena de la polimerasa ( PCR ) los que fueron positivos para HTLV-I en LCR y sangre en el primer caso y en sangre la PCR",enzymelinked immunosorbent assay,0
1768,TSP,"caso y en sangre la PCR . Se demostró una alta carga viral . El paciente fue diagnosticado de paraparesia espástica tropical ( < start > TSP < end > , y a pesar de repetidos pulses de 6-Metil-Prednisolona , evoluciona de forma progresiva . Ha rechazado tratamiento con Interferón por la posibilidad de rechazo del trasplante.Desde punto vista de",tropical spastic paraparesis,1
1769,PCR,"evocados resultaron alterados a nivel tibial y fueron los test serológicos , ELISA , y la reacción en cadena de la polimerasa ( < start > PCR < end > los que fueron positivos para HTLV-I en LCR y sangre en el primer caso y en sangre la PCR . Se demostró una alta carga viral . El paciente fue",proteina c reactivo,0
1770,PCR,"evocados resultaron alterados a nivel tibial y fueron los test serológicos , ELISA , y la reacción en cadena de la polimerasa ( < start > PCR < end > los que fueron positivos para HTLV-I en LCR y sangre en el primer caso y en sangre la PCR . Se demostró una alta carga viral . El paciente fue",reaccion cadena polimerasa,1
1771,PCR,"evocados resultaron alterados a nivel tibial y fueron los test serológicos , ELISA , y la reacción en cadena de la polimerasa ( < start > PCR < end > los que fueron positivos para HTLV-I en LCR y sangre en el primer caso y en sangre la PCR . Se demostró una alta carga viral . El paciente fue",polymerase chain reaction,0
1772,PCR,"evocados resultaron alterados a nivel tibial y fueron los test serológicos , ELISA , y la reacción en cadena de la polimerasa ( < start > PCR < end > los que fueron positivos para HTLV-I en LCR y sangre en el primer caso y en sangre la PCR . Se demostró una alta carga viral . El paciente fue",parada cardiorrespiratorio,0
1773,PCR,"la polimerasa ( PCR ) los que fueron positivos para HTLV-I en LCR y sangre en el primer caso y en sangre la < start > PCR < end > Se demostró una alta carga viral . El paciente fue diagnosticado de paraparesia espástica tropical ( TSP ) , y a pesar de repetidos pulses de 6-Metil-Prednisolona , evoluciona de",proteina c reactivo,0
1774,PCR,"la polimerasa ( PCR ) los que fueron positivos para HTLV-I en LCR y sangre en el primer caso y en sangre la < start > PCR < end > Se demostró una alta carga viral . El paciente fue diagnosticado de paraparesia espástica tropical ( TSP ) , y a pesar de repetidos pulses de 6-Metil-Prednisolona , evoluciona de",reaccion cadena polimerasa,1
1775,PCR,"la polimerasa ( PCR ) los que fueron positivos para HTLV-I en LCR y sangre en el primer caso y en sangre la < start > PCR < end > Se demostró una alta carga viral . El paciente fue diagnosticado de paraparesia espástica tropical ( TSP ) , y a pesar de repetidos pulses de 6-Metil-Prednisolona , evoluciona de",polymerase chain reaction,0
1776,PCR,"la polimerasa ( PCR ) los que fueron positivos para HTLV-I en LCR y sangre en el primer caso y en sangre la < start > PCR < end > Se demostró una alta carga viral . El paciente fue diagnosticado de paraparesia espástica tropical ( TSP ) , y a pesar de repetidos pulses de 6-Metil-Prednisolona , evoluciona de",parada cardiorrespiratorio,0
1777,RCP,"déficit motor pero sí disminución de la sensibilidad vibratoria en ambas EEII , reflejos osteotendinosos ( ROT ) vivos y reflejo cutaneoplantar ( < start > RCP < end > en extensión . La resonancia magnética nuclear ( RMN ) no mostró lesiones a nivel cerebral o espinal , el análisis del líquido cefalorraquídeo ( LCR ) mostró pleocitosis linfocitaria",reflejo cutaneoplantar,1
1778,ROT,"A la exploración física no se observa déficit motor pero sí disminución de la sensibilidad vibratoria en ambas EEII , reflejos osteotendinosos ( < start > ROT < end > vivos y reflejo cutaneoplantar ( RCP ) en extensión . La resonancia magnética nuclear ( RMN ) no mostró lesiones a nivel cerebral o espinal , el análisis del líquido",reflejo osteotendinoso,1
1779,RMN,"ambas EEII , reflejos osteotendinosos ( ROT ) vivos y reflejo cutaneoplantar ( RCP ) en extensión . La resonancia magnética nuclear ( < start > RMN < end > no mostró lesiones a nivel cerebral o espinal , el análisis del líquido cefalorraquídeo ( LCR ) mostró pleocitosis linfocitaria sin bandas oligoclonales , los potenciales evocados resultaron alterados a",resonancia magnetico nuclear,1
1780,HTLV-I,"fueron los test serológicos , ELISA , y la reacción en cadena de la polimerasa ( PCR ) los que fueron positivos para < start > HTLV-I < end > en LCR y sangre en el primer caso y en sangre la PCR . Se demostró una alta carga viral . El paciente fue diagnosticado de paraparesia espástica tropical (",human tcell lymphotrophic virus typei,1
